2005	7.477165009469716
2005	7.972353564955788
2005	8.162820399823678
2005	8.82627665876778
2005	9.398750804566578
2005	8.76227684672377
2005	7.42986893693286
2007	5.4353439153439185
2006	7.685666235968626
2006	7.258940444869661
2006	5.810332529290146
2006	7.027552165874238
2008	5.90701923076923
2006	7.195049761188422
2006	7.028244242224352
2006	6.683538047332209
2008	6.289191370586294
2006	8.176221436687303
2006	5.659136272312809
2006	6.766279129717401
2008	5.398854534035373
2006	7.72262309113029
2008	9.21885257355791
2006	7.436567589935044
2008	8.997524337025839
2007	7.268008589056
2007	7.618439751909085
2007	7.575138463253034
2007	7.486587993585932
2007	9.604523201681946
2007	8.48101811305733
2007	9.405974253059926
2007	6.413182340914852
2007	8.433408192479888
2009	8.615768471229103
2007	7.303773233191585
2007	7.8275951159086805
2009	7.482777777777776
2007	6.731474573249506
2008	7.747376784219079
2008	7.844783356689531
2008	8.30420988108371
2008	7.2184296225208735
2008	8.30530558056842
2008	7.028850323556624
2008	8.22505076316475
2008	6.342054145445344
2010	6.786384538454903
2008	6.471314019334893
2010	6.496782311144615
2012	6.859492062892882
2008	6.496305509936422
2010	6.449948807744642
2012	6.669655403993771
2008	6.378022143612924
2010	6.4081169920757395
2012	6.560321846003278
2006	6.864534872185
2008	6.748005929547692
2008	8.050591961023127
2008	7.4926637080868135
2008	6.399196053736361
2010	5.3277377589451795
2008	6.407309880455117
2010	6.805466738197437
2008	6.7822379331413085
2008	9.304209767123819
2008	6.935070265226695
2010	7.560002213088796
2008	5.696775420249902
2010	7.586896664195683
2008	6.415480863591699
2008	7.740541439911251
2008	7.509814600945556
2010	8.75516666666666
2008	6.615993580197926
2008	6.933968652259152
2008	8.964761836079704
2010	7.692454958882919
2012	8.389661834502522
2014	8.46802631382882
2008	9.582163703455167
2008	8.539945910144624
2010	9.835391180654335
2009	7.044544551175918
2009	8.234497111189732
2009	7.286808726243587
2009	7.527054339477736
2009	6.686852487789945
2009	6.5194979559087605
2009	6.906201658028321
2011	6.174859604687513
2009	8.363198308436312
2009	7.832546566583297
2009	7.717549895265979
2009	6.198517995463714
2009	6.680116938507586
2011	5.893290816326522
2009	7.133628663003634
2009	6.9945058880800435
2011	6.208221932870402
2009	7.009627536986173
2011	6.887571126403889
2009	8.322284268665932
2011	8.223860589812285
2013	8.225364745600242
2015	8.84616256921372
2009	7.311580173716623
2011	7.5773893531414185
2009	6.8213192405165515
2009	8.470173055925345
2011	7.393906848578469
2009	5.1107179105106875
2011	4.390333793738503
2009	6.8272914293198825
2011	6.4663292190031445
2013	5.956716822556645
2015	7.593932452962478
2009	5.339499820079155
2009	8.300211201291471
2011	7.927987952917975
2009	5.790032304168194
2009	7.742919300855329
2009	7.296073149511601
2009	7.142889685514064
2009	6.795605003184539
2011	6.016588661373467
2009	7.102831120132161
2011	6.990578444970269
2009	6.598815323161855
2011	6.486287030418572
2009	7.433775430005136
2011	7.298645338759554
2009	6.214697284087305
2009	6.924995212191484
2009	5.341226755481517
2009	6.346212410421379
2011	6.277162113485111
2009	7.6066400748990155
2011	7.398010184924396
2009	7.073190008384328
2011	6.694209313047382
2013	6.645793691748663
2015	6.958327733026518
2009	7.849899656213486
2011	7.303430895342282
2015	6.156979166666669
2009	8.568757283042013
2009	6.0713234729896
2011	5.762081349206365
2009	7.445695792880235
2009	7.445695792880235
2009	6.314013548485371
2011	6.006211352807376
2013	6.511696469981972
2010	7.7278971468475826
2012	7.790207471830724
2014	7.367910335081943
2010	8.67857695273373
2012	9.20228127993081
2014	8.814779308652419
2010	7.203766559636005
2010	6.071928860580719
2012	5.256825532724497
2010	8.013628926952926
2010	5.842576359193604
2010	7.411383379854014
2010	6.930857120933103
2010	7.805763883258971
2010	7.284923037986318
2010	6.77220076232379
2010	6.634663137501037
2010	6.470977480417699
2010	7.0395574369107
2010	5.923690898345128
2010	6.622427095593197
2012	6.452357849796223
2010	5.998747114992969
2012	7.96864506131248
2010	6.466173250541224
2010	6.287730873261234
2010	6.234391278315583
2012	6.167792412650844
2010	5.607420118927161
2012	5.878635852410826
2010	5.518608254665739
2012	5.513614257161922
2010	6.839806340295091
2012	8.966749198823473
2010	6.226495865509412
2012	6.7842357377049565
2014	6.469678083261216
2010	7.08539649611606
2012	7.886349045809448
2014	7.295048590564036
2010	5.546712643678161
2010	5.938336810904627
2010	6.670301046106258
2010	8.356716786045585
2010	8.07657414981894
2010	6.844516008453489
2012	6.872001065377335
2014	6.706589092523807
2010	6.700911207856723
2012	6.824011875668951
2014	6.57364198446849
2010	6.969177244770235
2010	5.386660770264199
2010	5.958607166098971
2012	5.660298707686804
2010	7.276144555796893
2010	7.414688448491398
2010	6.530058607104511
2010	6.426635527852333
2010	8.85380216788841
2010	7.062695430595119
2010	6.583460143018537
2012	6.338467432950192
2010	7.628369288671659
2012	8.921688806702635
2010	6.136519074082468
2012	6.75661201781794
2010	6.939236067085507
2012	6.7701244884038525
2014	6.1063316363639
2010	5.304798930144728
2012	5.02511094447665
2010	6.234475538198922
2012	5.896216931216986
2010	5.640806538049282
2010	6.117404991918205
2012	6.020889308426107
2010	5.790293535025718
2010	6.710700081404802
2010	7.454799591234235
2010	6.414015642161902
2010	6.123860619259627
2010	5.109936341211205
2010	7.350801224281567
2012	8.239575060777893
2010	8.279279587583568
2010	6.578092513228158
2012	6.047447484123092
2010	6.988124854414132
2010	5.607368525304538
2012	5.8391941117390225
2010	5.251382989135794
2010	5.889269918331341
2012	6.175051203812067
2014	5.881753450439157
2010	6.2356570893066765
2012	6.000917511926304
2014	5.9388847388769115
2011	7.174706155773792
2011	7.312461124699751
2013	7.156361109444709
2015	7.034391286708474
2011	6.731611459863771
2011	4.602118765849568
2011	6.832782101167326
2011	8.101144636997551
2011	5.512590802542149
2011	5.354725969093709
2011	9.540942357973625
2013	3.0840817325338774
2011	8.487540404388959
2013	9.766637289061997
2011	7.313703357310886
2013	8.366491385688533
2011	6.668119457053561
2013	6.65745138693181
2015	6.5958641491222
2011	6.849066846907525
2013	6.860250198570264
2011	7.553129996435571
2013	7.6890952878242596
2011	8.159420400450582
2013	7.623378927951147
2015	10.20091614255764
2011	6.8826445399152325
2011	6.300955292857778
2011	6.045908389089012
2011	5.534051686757424
2011	5.147492507733978
2011	6.500894563503113
2011	6.5051468020949
2011	7.0524061658794555
2011	5.614152079000605
2013	4.978923310989578
2011	5.457541209176964
2013	5.59639734594137
2015	4.896516478423031
2011	7.7228425740090625
2013	7.994989277354975
2011	8.146846474385228
2013	7.472140890345437
2011	6.244206275712324
2011	4.5377752976190475
2011	5.586244941427061
2011	8.475413280421913
2013	7.838692257064066
2015	10.173540115798179
2011	5.527738892352747
2013	5.7310626095105714
2015	5.107481843347973
2011	7.992571810287226
2011	6.553969081696784
2011	6.766591219974816
2011	6.450510969770637
2011	5.974749885057492
2011	5.704047730463258
2013	8.266373528205722
2015	8.101226745543697
2011	8.26208168662089
2013	8.541117738704614
2015	7.834895046406191
2011	7.274211052677009
2013	7.87049554444685
2011	5.700977784730903
2011	6.674207430127895
2011	5.303269759939277
2011	6.4287013888889595
2012	6.127722604309887
2012	8.874346476339557
2012	5.828956584711547
2014	6.455629688640951
2012	8.303411894678685
2012	6.264603974251315
2012	6.80636924604582
2012	4.226474434611617
2012	5.942114668652247
2012	6.398677843750843
2014	7.009518629946778
2012	7.316155349384279
2012	5.5663402611003425
2012	6.009211468832627
2012	8.602704770074695
2012	5.669011173351772
2012	5.517231360106898
2012	6.558737956510109
2012	9.414411995342576
2014	9.992000000000003
2012	6.333208465093637
2012	6.477794679292702
2014	6.118832446261171
2012	6.813924155671764
2012	5.832488102261602
2012	7.029846078811128
2014	7.212551279187488
2012	6.010937857514306
2014	5.841575998327418
2012	6.118657606203431
2014	6.346223545761361
2012	8.460775339087503
2012	5.245568757644607
2012	6.1180157422661265
2012	5.840786984487412
2014	5.382460579649104
2012	6.2223117628593245
2012	8.717033599405989
2012	8.25666435654117
2013	5.9552045999042384
2014	3.738819444444445
2013	5.202368069472271
2013	7.36029308706969
2013	6.719958899164207
2013	7.54651518097721
2013	6.631759082218013
